Ward code,Year,population,Square Kilometres,Population Density
E05013882,2023,14144.0,0.9585,14933.29
E05013882,2024,14119.0,0.9585,14904.65
E05013882,2025,14118.5,0.9585,14895.83
E05013883,2013,13002.0,1.057,12300.85
E05013883,2014,13098.0,1.057,12391.67
E05013883,2015,13191.0,1.057,12479.66
E05013883,2016,13403.0,1.057,12680.23
E05013883,2017,13521.0,1.057,12791.86
E05013883,2018,13616.0,1.057,12881.74
E05013883,2019,13708.0,1.057,12968.78
E05013883,2020,13818.0,1.057,13072.85
E05013883,2021,13887.0,1.057,13138.13
E05013883,2022,13933.0,1.057,13181.65
E05013883,2023,13965.0,1.057,13211.92
E05013883,2024,13961.0,1.057,13208.14
E05013883,2025,14037.0,1.057,13280.04
E05013884,2013,14102.666666666666,2.021,8692.58
E05013884,2014,14220.0,2.021,8766.0
E05013884,2015,14345.0,2.021,8846.75
E05013884,2016,14914.666666666666,2.021,9112.69
E05013884,2017,15369.0,2.021,9411.58
E05013884,2018,15812.666666666666,2.021,9705.23
E05013884,2019,16248.0,2.021,10000.04
E05013884,2020,16469.333333333332,2.021,10172.75
E05013884,2021,16646.333333333332,2.021,10323.69
E05013884,2022,16811.333333333332,2.021,10464.76
E05013884,2023,16949.666666666668,2.021,10590.01
E05013884,2024,17062.333333333332,2.021,10697.15
E05013884,2025,17165.666666666668,2.021,10802.44
E05013885,2013,10766.5,2.8435,4208.98
E05013885,2014,10824.0,2.8435,4232.15
E05013885,2015,11027.5,2.8435,4326.59
E05013885,2016,11101.5,2.8435,4355.4
E05013885,2017,11149.0,2.8435,4377.1
E05013885,2018,11199.0,2.8435,4398.27
E05013885,2019,11254.5,2.8435,4421.03
E05013885,2020,11336.5,2.8435,4456.59
E05013885,2021,11395.5,2.8435,4482.95
E05013885,2022,11457.5,2.8435,4510.12
E05013885,2023,11493.0,2.8435,4526.42
E05013885,2024,11519.0,2.8435,4539.81
E05013885,2025,11572.0,2.8435,4557.18
E05013886,2013,10907.0,1.959,5567.64
E05013886,2014,10971.0,1.959,5600.31
E05013886,2015,11300.0,1.959,5768.25
E05013886,2016,11374.0,1.959,5806.02
E05013886,2017,11448.0,1.959,5843.8
E05013886,2018,11512.0,1.959,5876.47
E05013886,2019,11577.0,1.959,5909.65
E05013886,2020,11689.0,1.959,5966.82
E05013886,2021,11776.0,1.959,6011.23
E05013886,2022,11863.0,1.959,6055.64
E05013886,2023,11919.0,1.959,6084.23
E05013886,2024,11972.0,1.959,6111.28
E05013886,2025,11998.0,1.959,6124.55
E05013887,2013,13885.0,2.0105,6900.24
E05013887,2014,13930.5,2.0105,6923.02
E05013887,2015,14030.0,2.0105,6972.32
E05013887,2016,14148.0,2.0105,7031.1
E05013887,2017,14311.5,2.0105,7111.71
E05013887,2018,14478.5,2.0105,7194.1
E05013887,2019,14643.5,2.0105,7275.45
E05013887,2020,15021.5,2.0105,7461.33
E05013887,2021,15376.0,2.0105,7635.59
E05013887,2022,15726.0,2.0105,7807.6
E05013887,2023,16052.0,2.0105,7967.73
E05013887,2024,16360.0,2.0105,8118.96
E05013887,2025,16553.5,2.0105,8215.37
E05013888,2013,14112.0,1.104,13421.46
E05013888,2014,14194.5,1.104,13507.38
E05013888,2015,14285.0,1.104,13599.4
E05013888,2016,14534.5,1.104,13850.8
E05013888,2017,14635.5,1.104,13951.01
E05013888,2018,14726.0,1.104,14039.53
E05013888,2019,14811.5,1.104,14124.59
E05013888,2020,14857.5,1.104,14174.59
E05013888,2021,14880.5,1.104,14202.65
E05013888,2022,14891.5,1.104,14216.83
E05013888,2023,14883.5,1.104,14212.3
E05013888,2024,14842.5,1.104,14175.22
E05013888,2025,14877.5,1.104,14191.78
E05013889,2013,13259.0,2.096,6499.12
E05013889,2014,13554.5,2.096,6631.44
E05013889,2015,13693.5,2.096,6700.91
E05013889,2016,14030.0,2.096,6876.91
E05013889,2017,14165.5,2.096,6942.9
E05013889,2018,14289.5,2.096,7002.71
E05013889,2019,14396.0,2.096,7054.6
E05013889,2020,14470.5,2.096,7089.41
E05013889,2021,14507.5,2.096,7105.68
E05013889,2022,14537.5,2.096,7118.15
E05013889,2023,14545.0,2.096,7119.53
E05013889,2024,14536.5,2.096,7113.21
E05013889,2025,14678.5,2.096,7186.02
E05013890,2013,11609.5,2.3840000000000003,4872.56
E05013890,2014,11844.5,2.3840000000000003,4972.62
E05013890,2015,11928.5,2.3840000000000003,5007.97
E05013890,2016,12072.0,2.3840000000000003,5068.0
E05013890,2017,12156.0,2.3840000000000003,5103.51
E05013890,2018,12246.0,2.3840000000000003,5141.49
E05013890,2019,12303.5,2.3840000000000003,5165.88
E05013890,2020,12334.5,2.3840000000000003,5179.27
E05013890,2021,12358.5,2.3840000000000003,5189.59
E05013890,2022,12377.5,2.3840000000000003,5197.83
E05013890,2023,12390.5,2.3840000000000003,5203.49
E05013890,2024,12376.0,2.3840000000000003,5197.66
E05013890,2025,12388.5,2.3840000000000003,5203.27
E05013891,2013,14166.0,1.838,9419.18
E05013891,2014,14380.333333333334,1.838,9555.6
E05013891,2015,14637.333333333334,1.838,9688.99
E05013891,2016,14888.333333333334,1.838,9851.95
E05013891,2017,15265.0,1.838,10161.49
E05013891,2018,15646.0,1.838,10474.27
E05013891,2019,16029.0,1.838,10792.1
E05013891,2020,16399.0,1.838,11055.06
E05013891,2021,16741.666666666668,1.838,11300.98
E05013891,2022,17065.666666666668,1.838,11534.29
E05013891,2023,17361.0,1.838,11748.75
E05013891,2024,17624.333333333332,1.838,11942.19
E05013891,2025,17701.333333333332,1.838,12028.04
E05013892,2013,13874.0,3.222,4306.02
E05013892,2014,13991.0,3.222,4342.33
E05013892,2015,14067.0,3.222,4365.92
E05013892,2016,15018.0,3.222,4661.08
E05013892,2017,15601.0,3.222,4842.02
E05013892,2018,16175.0,3.222,5020.17
E05013892,2019,16713.0,3.222,5187.15
E05013892,2020,16890.0,3.222,5242.09
E05013892,2021,16998.0,3.222,5275.61
E05013892,2022,17106.0,3.222,5309.12
E05013892,2023,17184.0,3.222,5333.33
E05013892,2024,17239.0,3.222,5350.4
E05013892,2025,17091.0,3.222,5304.47
E05013893,2013,13622.5,1.541,9816.81
E05013893,2014,13708.0,1.541,9880.68
E05013893,2015,13829.0,1.541,9976.92
E05013893,2016,14002.5,1.541,10108.77
E05013893,2017,14085.5,1.541,10174.44
E05013893,2018,14167.5,1.541,10237.37
E05013893,2019,14234.0,1.541,10287.99
E05013893,2020,14284.0,1.541,10326.23
E05013893,2021,14311.5,1.541,10346.82
E05013893,2022,14313.0,1.541,10344.92
E05013893,2023,14313.0,1.541,10344.51
E05013893,2024,14290.5,1.541,10325.43
E05013893,2025,14340.5,1.541,10326.56
E05013894,2013,13023.5,1.9555,6729.54
E05013894,2014,13089.5,1.9555,6764.78
E05013894,2015,13195.5,1.9555,6821.25
E05013894,2016,13545.5,1.9555,7007.07
E05013894,2017,13757.5,1.9555,7113.76
E05013894,2018,13955.5,1.9555,7213.03
E05013894,2019,14135.0,1.9555,7303.12
E05013894,2020,14198.0,1.9555,7335.15
E05013894,2021,14236.5,1.9555,7354.03
E05013894,2022,14254.0,1.9555,7362.34
E05013894,2023,14258.5,1.9555,7363.59
E05013894,2024,14250.5,1.9555,7358.35
E05013894,2025,14380.0,1.9555,7427.23
E05013895,2013,16261.0,2.645,6147.83
E05013895,2014,16343.0,2.645,6178.83
E05013895,2015,16762.0,2.645,6337.24
E05013895,2016,16999.0,2.645,6426.84
E05013895,2017,17098.0,2.645,6464.27
E05013895,2018,17191.0,2.645,6499.43
E05013895,2019,17253.0,2.645,6522.87
E05013895,2020,17625.0,2.645,6663.52
E05013895,2021,17986.0,2.645,6800.0
E05013895,2022,18335.0,2.645,6931.95
E05013895,2023,18636.0,2.645,7045.75
E05013895,2024,18913.0,2.645,7150.47
E05013895,2025,19207.0,2.645,7261.63
E05013896,2013,15637.0,2.3405,6760.8
E05013896,2014,15689.0,2.3405,6781.7
E05013896,2015,15963.5,2.3405,6892.83
E05013896,2016,16135.5,2.3405,6963.91
E05013896,2017,16324.0,2.3405,7050.9
E05013896,2018,16508.5,2.3405,7136.26
E05013896,2019,16680.0,2.3405,7216.99
E05013896,2020,17226.0,2.3405,7464.13
E05013896,2021,17750.0,2.3405,7701.08
E05013896,2022,18266.5,2.3405,7935.03
E05013896,2023,18742.0,2.3405,8151.56
E05013896,2024,19192.0,2.3405,8356.92
E05013896,2025,19423.5,2.3405,8454.0
E05013897,2013,13520.0,1.085,13105.25
E05013897,2014,13576.0,1.085,13163.58
E05013897,2015,13610.5,1.085,13193.71
E05013897,2016,13739.0,1.085,13312.97
E05013897,2017,13810.0,1.085,13381.55
E05013897,2018,13874.0,1.085,13441.98
E05013897,2019,13928.0,1.085,13493.19
E05013897,2020,13943.5,1.085,13509.82
E05013897,2021,13937.5,1.085,13505.64
E05013897,2022,13929.0,1.085,13497.95
E05013897,2023,13905.0,1.085,13475.04
E05013897,2024,13857.5,1.085,13429.59
E05013897,2025,13883.0,1.085,13433.68
E05013898,2013,14910.666666666666,1.732,9657.22
E05013898,2014,15079.333333333334,1.732,9772.37
E05013898,2015,15337.0,1.732,9919.24
E05013898,2016,15589.0,1.732,10084.35
E05013898,2017,15780.333333333334,1.732,10214.45
E05013898,2018,15971.666666666666,1.732,10344.35
E05013898,2019,16145.666666666666,1.732,10463.89
E05013898,2020,16414.333333333332,1.732,10615.04
E05013898,2021,16659.0,1.732,10748.51
E05013898,2022,16880.0,1.732,10863.5
E05013898,2023,17077.333333333332,1.732,10968.0
E05013898,2024,17249.666666666668,1.732,11055.1
E05013898,2025,17322.666666666668,1.732,11066.15
E05013899,2013,14166.0,1.838,9419.18
E05013899,2014,14380.333333333334,1.838,9555.6
E05013899,2015,14637.333333333334,1.838,9688.99
E05013899,2016,14888.333333333334,1.838,9851.95
E05013899,2017,15265.0,1.838,10161.49
E05013899,2018,15646.0,1.838,10474.27
E05013899,2019,16029.0,1.838,10792.1
E05013899,2020,16399.0,1.838,11055.06
E05013899,2021,16741.666666666668,1.838,11300.98
E05013899,2022,17065.666666666668,1.838,11534.29
E05013899,2023,17361.0,1.838,11748.75
E05013899,2024,17624.333333333332,1.838,11942.19
E05013899,2025,17701.333333333332,1.838,12028.04
E05013900,2013,12901.5,2.0975,6298.91
E05013900,2014,13192.5,2.0975,6428.74
E05013900,2015,13287.5,2.0975,6474.29
E05013900,2016,13466.5,2.0975,6564.67
E05013900,2017,13627.0,2.0975,6644.15
E05013900,2018,13796.5,2.0975,6728.56
E05013900,2019,13942.0,2.0975,6801.54
E05013900,2020,14074.5,2.0975,6867.77
E05013900,2021,14183.0,2.0975,6922.79
E05013900,2022,14273.5,2.0975,6968.06
E05013900,2023,14350.0,2.0975,7006.84
E05013900,2024,14402.5,2.0975,7033.61
E05013900,2025,14432.0,2.0975,7045.34
E05013901,2013,11305.0,1.97,5737.63
E05013901,2014,11352.0,1.97,5761.54
E05013901,2015,11688.0,1.97,5932.08
E05013901,2016,11766.0,1.97,5971.66
E05013901,2017,11815.0,1.97,5996.61
E05013901,2018,11849.5,1.97,6014.21
E05013901,2019,11882.0,1.97,6030.8
E05013901,2020,11949.5,1.97,6065.19
E05013901,2021,11999.0,1.97,6090.42
E05013901,2022,12059.0,1.97,6120.96
E05013901,2023,12089.5,1.97,6136.51
E05013901,2024,12124.5,1.97,6154.33
E05013901,2025,12181.0,1.97,6182.92
E05013902,2013,14129.666666666666,2.4273333333333333,7648.88
E05013902,2014,14275.666666666666,2.4273333333333333,7723.59
E05013902,2015,14497.666666666666,2.4273333333333333,7823.35
E05013902,2016,14965.333333333334,2.4273333333333333,8015.68
E05013902,2017,15417.0,2.4273333333333333,8303.47
E05013902,2018,15864.333333333334,2.4273333333333333,8589.66
E05013902,2019,16301.333333333334,2.4273333333333333,8876.95
E05013902,2020,16607.0,2.4273333333333333,9073.39
E05013902,2021,16872.333333333332,2.4273333333333333,9252.54
E05013902,2022,17123.333333333332,2.4273333333333333,9422.07
E05013902,2023,17347.0,2.4273333333333333,9577.43
E05013902,2024,17536.0,2.4273333333333333,9712.82
E05013902,2025,17549.333333333332,2.4273333333333333,9773.5
E05013903,2013,13890.0,1.845,7528.46
E05013903,2014,13993.0,1.845,7584.28
E05013903,2015,14081.0,1.845,7631.98
E05013903,2016,14325.0,1.845,7764.23
E05013903,2017,14517.0,1.845,7868.29
E05013903,2018,14728.0,1.845,7982.66
E05013903,2019,14918.0,1.845,8085.64
E05013903,2020,15087.0,1.845,8177.24
E05013903,2021,15239.0,1.845,8259.62
E05013903,2022,15355.0,1.845,8322.49
E05013903,2023,15462.0,1.845,8380.49
E05013903,2024,15538.0,1.845,8421.68
E05013903,2025,15524.0,1.845,8414.09
E05013904,2013,14591.5,4.1595,4577.03
E05013904,2014,14668.0,4.1595,4607.12
E05013904,2015,14858.0,4.1595,4671.93
E05013904,2016,15106.0,4.1595,4729.77
E05013904,2017,15127.5,4.1595,4735.32
E05013904,2018,15164.5,4.1595,4743.99
E05013904,2019,15225.5,4.1595,4762.52
E05013904,2020,15526.0,4.1595,4799.34
E05013904,2021,15816.5,4.1595,4833.92
E05013904,2022,16095.0,4.1595,4870.15
E05013904,2023,16351.5,4.1595,4900.43
E05013904,2024,16587.5,4.1595,4928.41
E05013904,2025,17307.5,4.1595,5102.63
E05013905,2013,16492.0,0.916,18004.37
E05013905,2014,16623.0,0.916,18147.38
E05013905,2015,16842.0,0.916,18386.46
E05013905,2016,17080.0,0.916,18646.29
E05013905,2017,17400.0,0.916,18995.63
E05013905,2018,17723.0,0.916,19348.25
E05013905,2019,18061.0,0.916,19717.25
E05013905,2020,18397.0,0.916,20084.06
E05013905,2021,18677.0,0.916,20389.74
E05013905,2022,18963.0,0.916,20701.97
E05013905,2023,19204.0,0.916,20965.07
E05013905,2024,19423.0,0.916,21204.15
E05013905,2025,19772.0,0.916,21585.15
E05013906,2013,16143.0,2.523,6398.34
E05013906,2014,16278.0,2.523,6451.84
E05013906,2015,16500.0,2.523,6539.83
E05013906,2016,17439.0,2.523,6912.01
E05013906,2017,17737.0,2.523,7030.12
E05013906,2018,18051.0,2.523,7154.58
E05013906,2019,18360.0,2.523,7277.05
E05013906,2020,18971.0,2.523,7519.22
E05013906,2021,19557.0,2.523,7751.49
E05013906,2022,20128.0,2.523,7977.8
E05013906,2023,20668.0,2.523,8191.84
E05013906,2024,21168.0,2.523,8390.01
E05013906,2025,22765.0,2.523,9022.99
E05013907,2013,16610.0,1.817,9141.44
E05013907,2014,16663.0,1.817,9170.61
E05013907,2015,17310.0,1.817,9526.69
E05013907,2016,17508.0,1.817,9635.66
E05013907,2017,18725.0,1.817,10305.45
E05013907,2018,20037.0,1.817,11027.52
E05013907,2019,21377.0,1.817,11765.0
E05013907,2020,22138.0,1.817,12183.82
E05013907,2021,22822.0,1.817,12560.26
E05013907,2022,23477.0,1.817,12920.75
E05013907,2023,24089.0,1.817,13257.57
E05013907,2024,24636.0,1.817,13558.61
E05013907,2025,26127.0,1.817,14379.2
E05013908,2013,15214.0,1.94,7919.73
E05013908,2014,15295.5,1.94,7960.97
E05013908,2015,15725.0,1.94,8190.39
E05013908,2016,15880.0,1.94,8272.02
E05013908,2017,16495.0,1.94,8610.07
E05013908,2018,17159.5,1.94,8975.22
E05013908,2019,17856.5,1.94,9357.05
E05013908,2020,18202.5,1.94,9549.74
E05013908,2021,18508.0,1.94,9720.27
E05013908,2022,18810.0,1.94,9888.15
E05013908,2023,19083.0,1.94,10040.56
E05013908,2024,19326.5,1.94,10176.54
E05013908,2025,20254.0,1.94,10675.06
E05013909,2013,16382.0,1.039,15767.08
E05013909,2014,16541.0,1.039,15920.12
E05013909,2015,16798.0,1.039,16167.47
E05013909,2016,17133.0,1.039,16489.89
E05013909,2017,17157.0,1.039,16512.99
E05013909,2018,17243.0,1.039,16595.77
E05013909,2019,17331.0,1.039,16680.46
E05013909,2020,17257.0,1.039,16609.24
E05013909,2021,17147.0,1.039,16503.37
E05013909,2022,17039.0,1.039,16399.42
E05013909,2023,16914.0,1.039,16279.11
E05013909,2024,16765.0,1.039,16135.71
E05013909,2025,17541.0,1.039,16882.58
E05013910,2013,16280.0,1.364,13435.96
E05013910,2014,16400.0,1.364,13537.54
E05013910,2015,16597.0,1.364,13705.37
E05013910,2016,16812.5,1.364,13888.54
E05013910,2017,16969.5,1.364,14061.56
E05013910,2018,17150.0,1.364,14248.35
E05013910,2019,17353.0,1.364,14451.62
E05013910,2020,17423.0,1.364,14580.94
E05013910,2021,17463.5,1.364,14678.86
E05013910,2022,17512.5,1.364,14783.1
E05013910,2023,17532.0,1.364,14858.91
E05013910,2024,17539.5,1.364,14922.16
E05013910,2025,17769.5,1.364,15143.29
E05013911,2013,16516.0,1.246,13255.22
E05013911,2014,16566.0,1.246,13295.35
E05013911,2015,16743.0,1.246,13437.4
E05013911,2016,16955.0,1.246,13607.54
E05013911,2017,16976.0,1.246,13624.4
E05013911,2018,17023.0,1.246,13662.12
E05013911,2019,17081.0,1.246,13708.67
E05013911,2020,16847.0,1.246,13520.87
E05013911,2021,16619.0,1.246,13337.88
E05013911,2022,16388.0,1.246,13152.49
E05013911,2023,16148.0,1.246,12959.87
E05013911,2024,15898.0,1.246,12759.23
E05013911,2025,16013.0,1.246,12851.52
E05013912,2013,16738.5,1.271,13273.82
E05013912,2014,16833.5,1.271,13349.3
E05013912,2015,17077.0,1.271,13544.93
E05013912,2016,17385.0,1.271,13794.78
E05013912,2017,17451.5,1.271,13850.37
E05013912,2018,17550.5,1.271,13930.53
E05013912,2019,17673.5,1.271,14030.67
E05013912,2020,17467.0,1.271,13868.92
E05013912,2021,17241.5,1.271,13691.04
E05013912,2022,17007.5,1.271,13505.77
E05013912,2023,16753.0,1.271,13303.61
E05013912,2024,16491.0,1.271,13094.41
E05013912,2025,16718.5,1.271,13279.13
E05013913,2013,16085.5,1.0465,16912.55
E05013913,2014,16223.5,1.0465,17072.26
E05013913,2015,16449.0,1.0465,17322.51
E05013913,2016,16699.0,1.0465,17606.33
E05013913,2017,16738.0,1.0465,17657.61
E05013913,2018,16851.5,1.0465,17792.52
E05013913,2019,16960.0,1.0465,17919.79
E05013913,2020,16779.0,1.0465,17746.98
E05013913,2021,16579.0,1.0465,17547.4
E05013913,2022,16372.0,1.0465,17336.88
E05013913,2023,16156.5,1.0465,17116.73
E05013913,2024,15926.0,1.0465,16871.86
E05013913,2025,16043.0,1.0465,16991.51
E05013914,2013,15813.0,0.893,17857.97
E05013914,2014,15957.0,0.893,18018.47
E05013914,2015,16282.5,0.893,18389.38
E05013914,2016,16573.0,0.893,18717.6
E05013914,2017,16614.0,0.893,18768.09
E05013914,2018,16716.5,0.893,18884.28
E05013914,2019,16843.5,0.893,19031.79
E05013914,2020,16685.5,0.893,18854.35
E05013914,2021,16522.0,0.893,18671.19
E05013914,2022,16337.0,0.893,18462.66
E05013914,2023,16127.5,0.893,18227.15
E05013914,2024,15901.0,0.893,17971.41
E05013914,2025,16069.0,0.893,18167.51
E05013915,2013,15705.0,1.4015,12372.56
E05013915,2014,15828.0,1.4015,12455.59
E05013915,2015,16049.0,1.4015,12626.16
E05013915,2016,16272.0,1.4015,12795.47
E05013915,2017,16293.0,1.4015,12797.54
E05013915,2018,16335.5,1.4015,12828.9
E05013915,2019,16402.5,1.4015,12875.78
E05013915,2020,16189.5,1.4015,12710.58
E05013915,2021,15954.5,1.4015,12528.58
E05013915,2022,15740.0,1.4015,12367.23
E05013915,2023,15528.0,1.4015,12207.78
E05013915,2024,15316.0,1.4015,12049.19
E05013915,2025,15501.0,1.4015,12192.69
E05013916,2013,16454.5,1.6245,10341.07
E05013916,2014,16589.0,1.6245,10421.1
E05013916,2015,16804.5,1.6245,10553.43
E05013916,2016,17025.0,1.6245,10688.17
E05013916,2017,17063.5,1.6245,10708.87
E05013916,2018,17120.0,1.6245,10744.94
E05013916,2019,17198.0,1.6245,10792.66
E05013916,2020,16959.5,1.6245,10642.01
E05013916,2021,16710.0,1.6245,10486.0
E05013916,2022,16466.5,1.6245,10333.68
E05013916,2023,16221.5,1.6245,10179.93
E05013916,2024,15982.5,1.6245,10030.95
E05013916,2025,16150.5,1.6245,10132.8
E05013917,2013,17826.666666666668,2.225,10908.13
E05013917,2014,19144.0,2.225,11249.38
E05013917,2015,20343.0,2.225,11628.29
E05013917,2016,21252.0,2.225,11971.7
E05013917,2017,21825.33333333333,2.225,12136.9
E05013917,2018,22406.0,2.225,12310.76
E05013917,2019,23033.33333333333,2.225,12506.75
E05013917,2020,23731.33333333333,2.225,12591.33
E05013917,2021,24357.666666666668,2.225,12651.68
E05013917,2022,24922.33333333333,2.225,12692.49
E05013917,2023,25423.0,2.225,12709.46
E05013917,2024,25853.0,2.225,12701.84
E05013917,2025,27359.666666666668,2.225,13145.47
E05013918,2013,16451.333333333332,1.0943333333333334,15495.68
E05013918,2014,16570.0,1.0943333333333334,15613.85
E05013918,2015,16836.0,1.0943333333333334,15862.58
E05013918,2016,17251.0,1.0943333333333334,16220.46
E05013918,2017,17380.0,1.0943333333333334,16353.42
E05013918,2018,17553.666666666668,1.0943333333333334,16528.51
E05013918,2019,17730.666666666668,1.0943333333333334,16707.06
E05013918,2020,17735.0,1.0943333333333334,16734.87
E05013918,2021,17706.333333333332,1.0943333333333334,16730.97
E05013918,2022,17679.0,1.0943333333333334,16727.57
E05013918,2023,17619.666666666668,1.0943333333333334,16692.46
E05013918,2024,17552.333333333332,1.0943333333333334,16648.07
E05013918,2025,17763.666666666668,1.0943333333333334,16854.83
E05013919,2013,16724.5,1.6015,10645.4
E05013919,2014,16781.0,1.6015,10681.63
E05013919,2015,17244.0,1.6015,10960.32
E05013919,2016,17700.0,1.6015,11272.38
E05013919,2017,18340.0,1.6015,11630.0
E05013919,2018,19045.0,1.6015,12026.39
E05013919,2019,19765.5,1.6015,12431.56
E05013919,2020,20069.0,1.6015,12585.42
E05013919,2021,20317.5,1.6015,12706.18
E05013919,2022,20556.5,1.6015,12822.57
E05013919,2023,20764.0,1.6015,12919.91
E05013919,2024,20942.0,1.6015,13001.53
E05013919,2025,21773.5,1.6015,13473.87
E05013920,2013,16403.75,1.67675,11005.62
E05013920,2014,16507.0,1.67675,11079.16
E05013920,2015,16869.0,1.67675,11316.95
E05013920,2016,17405.0,1.67675,11640.69
E05013920,2017,17800.5,1.67675,11850.05
E05013920,2018,18256.5,1.67675,12104.84
E05013920,2019,18717.0,1.67675,12361.5
E05013920,2020,18979.25,1.67675,12455.9
E05013920,2021,19205.25,1.67675,12528.73
E05013920,2022,19419.75,1.67675,12594.83
E05013920,2023,19603.0,1.67675,12640.43
E05013920,2024,19759.5,1.67675,12672.17
E05013920,2025,20602.75,1.67675,13095.38
E05013921,2013,14156.0,0.904,15659.29
E05013921,2014,14219.0,0.904,15728.98
E05013921,2015,14406.0,0.904,15935.84
E05013921,2016,14585.0,0.904,16133.85
E05013921,2017,14554.0,0.904,16099.56
E05013921,2018,14585.0,0.904,16133.85
E05013921,2019,14625.0,0.904,16178.1
E05013921,2020,14442.0,0.904,15975.66
E05013921,2021,14241.0,0.904,15753.32
E05013921,2022,14074.0,0.904,15568.58
E05013921,2023,13909.0,0.904,15386.06
E05013921,2024,13747.0,0.904,15206.86
E05013921,2025,13906.0,0.904,15382.74
E05013922,2013,13681.666666666666,4.370666666666667,3876.3
E05013922,2014,13828.0,4.370666666666667,3916.26
E05013922,2015,14221.0,4.370666666666667,4015.03
E05013922,2016,14463.666666666666,4.370666666666667,4069.72
E05013922,2017,14843.666666666666,4.370666666666667,4149.71
E05013922,2018,15252.333333333334,4.370666666666667,4235.62
E05013922,2019,15692.333333333334,4.370666666666667,4331.28
E05013922,2020,16400.666666666668,4.370666666666667,4461.82
E05013922,2021,17079.0,4.370666666666667,4585.99
E05013922,2022,17724.333333333332,4.370666666666667,4706.05
E05013922,2023,18332.666666666668,4.370666666666667,4817.48
E05013922,2024,18896.33333333333,4.370666666666667,4920.91
E05013922,2025,19743.0,4.370666666666667,5113.55
E05013923,2013,14096.666666666666,2.8910000000000005,6104.77
E05013923,2014,14246.333333333334,2.8910000000000005,6152.16
E05013923,2015,14799.0,2.8910000000000005,6360.67
E05013923,2016,14979.666666666666,2.8910000000000005,6431.23
E05013923,2017,15755.333333333334,2.8910000000000005,6732.88
E05013923,2018,16582.333333333332,2.8910000000000005,7056.44
E05013923,2019,17446.333333333332,2.8910000000000005,7394.3
E05013923,2020,18185.0,2.8910000000000005,7628.75
E05013923,2021,18873.33333333333,2.8910000000000005,7843.56
E05013923,2022,19534.33333333333,2.8910000000000005,8051.38
E05013923,2023,20153.666666666668,2.8910000000000005,8244.23
E05013923,2024,20722.33333333333,2.8910000000000005,8419.66
E05013923,2025,21707.33333333333,2.8910000000000005,8828.51
E05013924,2013,19142.0,4.237,4517.82
E05013924,2014,22940.0,4.237,5414.21
E05013924,2015,26049.0,4.237,6147.98
E05013924,2016,28122.0,4.237,6637.24
E05013924,2017,29692.0,4.237,7007.79
E05013924,2018,31248.0,4.237,7375.03
E05013924,2019,32888.0,4.237,7762.1
E05013924,2020,35395.0,4.237,8353.79
E05013924,2021,37723.0,4.237,8903.23
E05013924,2022,39891.0,4.237,9414.92
E05013924,2023,41911.0,4.237,9891.67
E05013924,2024,43759.0,4.237,10327.83
E05013924,2025,47834.0,4.237,11289.59
E05013925,2013,19142.0,4.237,4517.82
E05013925,2014,22940.0,4.237,5414.21
E05013925,2015,26049.0,4.237,6147.98
E05013925,2016,28122.0,4.237,6637.24
E05013925,2017,29692.0,4.237,7007.79
E05013925,2018,31248.0,4.237,7375.03
E05013925,2019,32888.0,4.237,7762.1
E05013925,2020,35395.0,4.237,8353.79
E05013925,2021,37723.0,4.237,8903.23
E05013925,2022,39891.0,4.237,9414.92
E05013925,2023,41911.0,4.237,9891.67
E05013925,2024,43759.0,4.237,10327.83
E05013925,2025,47834.0,4.237,11289.59
E05013926,2013,15875.0,1.209,13455.7
E05013926,2014,16037.0,1.209,13592.04
E05013926,2015,16272.0,1.209,13792.94
E05013926,2016,16553.5,1.209,14036.83
E05013926,2017,16580.0,1.209,14058.89
E05013926,2018,16668.5,1.209,14133.27
E05013926,2019,16755.5,1.209,14206.8
E05013926,2020,16656.5,1.209,14126.23
E05013926,2021,16527.0,1.209,14019.27
E05013926,2022,16393.0,1.209,13909.28
E05013926,2023,16243.0,1.209,13785.68
E05013926,2024,16074.0,1.209,13645.45
E05013926,2025,16515.0,1.209,14057.32
E05013927,2013,16045.0,1.335,12018.73
E05013927,2014,16127.0,1.335,12080.15
E05013927,2015,16291.0,1.335,12203.0
E05013927,2016,16623.0,1.335,12451.69
E05013927,2017,16635.0,1.335,12460.67
E05013927,2018,16685.0,1.335,12498.13
E05013927,2019,16771.0,1.335,12562.55
E05013927,2020,16581.0,1.335,12420.22
E05013927,2021,16348.0,1.335,12245.69
E05013927,2022,16116.0,1.335,12071.91
E05013927,2023,15879.0,1.335,11894.38
E05013927,2024,15611.0,1.335,11693.63
E05013927,2025,15817.0,1.335,11847.94
E05013928,2013,10118.333333333334,1.931,5640.1
E05013928,2014,10315.333333333334,1.931,5754.04
E05013928,2015,10522.333333333334,1.931,5867.68
E05013928,2016,10677.0,1.931,5951.78
E05013928,2017,10781.333333333334,1.931,6014.14
E05013928,2018,10827.333333333334,1.931,6044.52
E05013928,2019,10865.0,1.931,6069.99
E05013928,2020,11048.0,1.931,6156.68
E05013928,2021,11213.0,1.931,6234.42
E05013928,2022,11368.333333333334,1.931,6307.09
E05013928,2023,11509.666666666666,1.931,6370.09
E05013928,2024,11629.666666666666,1.931,6420.89
E05013928,2025,11623.0,1.931,6416.66
E05013929,2013,9736.5,2.0645,5190.32
E05013929,2014,9928.0,2.0645,5298.73
