New ward code,Year,Population,Square Kilometres,Population per square kilometre
E05014006,2016,16363.333333333334,7.160666666666667,3082.3625564770427
E05014006,2017,16527.0,7.160666666666667,3113.1489219539985
E05014006,2018,16588.0,7.160666666666667,3125.295786357869
E05014006,2019,16634.0,7.160666666666667,3134.2782141875737
E05014006,2020,16692.333333333332,7.160666666666667,3146.542763289079
E05014006,2021,16801.333333333332,7.160666666666667,3168.338588020372
E05014006,2022,16905.666666666668,7.160666666666667,3188.229379014958
E05014006,2023,17001.333333333332,7.160666666666667,3208.3423795586386
E05014006,2024,17075.666666666668,7.160666666666667,3224.859141887222
E05014006,2025,17146.0,7.160666666666667,3242.17330575572
E05014007,2013,16476.5,8.613,2765.7923812470776
E05014007,2014,16592.0,8.613,2778.4153972669087
E05014007,2015,16797.5,8.613,2814.250014294411
E05014007,2016,16830.5,8.613,2810.9263535125574
E05014007,2017,16987.0,8.613,2836.1942475926526
E05014007,2018,17035.5,8.613,2844.3111607398114
E05014007,2019,17079.5,8.613,2851.9107423339915
E05014007,2020,17111.5,8.613,2857.267152452416
E05014007,2021,17196.0,8.613,2871.3988594741672
E05014007,2022,17282.5,8.613,2884.7876775449936
E05014007,2023,17354.5,8.613,2898.1573663304393
E05014007,2024,17392.5,8.613,2905.662772981209
E05014007,2025,17436.0,8.613,2917.0663496110237
E05014008,2013,15053.0,4.413,3411.058237026966
E05014008,2014,15057.0,4.413,3411.9646498980283
E05014008,2015,15132.0,4.413,3428.9598912304555
E05014008,2016,15130.0,4.413,3428.506684794924
E05014008,2017,15254.0,4.413,3456.6054837978695
E05014008,2018,15261.0,4.413,3458.1917063222295
E05014008,2019,15252.0,4.413,3456.1522773623383
E05014008,2020,15380.0,4.413,3485.157489236347
E05014008,2021,15572.0,4.413,3528.66530704736
E05014008,2022,15775.0,4.413,3574.6657602537953
E05014008,2023,15950.0,4.413,3614.3213233627916
E05014008,2024,16130.0,4.413,3655.1099025606163
